Unnamed: 0,영업팀,영업그룹,기준품목,월(AB),주(AB),메져_구분,SMSS_ATTR01,SMSS_ATTR02,SMSS_ATTR03,◆_AP1_S/I FCST_예상,◆_AP1_RTF_예상,◆_AP1_S/O FCST_예상,◆_실판매_모바일/유통직판 포함,◆_매출
,이커머스,SOP,세탁기,26Y11M,26Y45W,수량,25kg,,,358.0,358.0,431.0,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,수량,25kg,9시리즈,,87.0,65.0,75.0,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,수량,25kg,8시리즈,,227.0,103.0,185.0,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,수량,24kg,,,,,200.0,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,수량,24kg,8시리즈,,260.0,242.0,210.0,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,수량,23-22kg,,,5.0,5.0,5.0,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,수량,21-20kg,,,301.0,301.0,200.0,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,수량,19-18kg,,,156.0,156.0,111.0,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,수량,15kg↓,,,60.0,60.0,71.0,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,금액,,,,11128332.0,11128332.2,8454495.024,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,금액,25kg,,,205165803.0,205165803.53,552229525.31,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,금액,25kg,9시리즈,,207425996.0,152254545.42000002,255973231.91099998,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,금액,25kg,8시리즈,,448725946.0,204375885.7,536003031.94699997,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,금액,24kg,,,,,252701563.6,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,금액,24kg,8시리즈,,149753358.0,137340122.0,314140761.25699997,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,금액,23-22kg,,,2074379.0,2074379.0,4694191.02,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,금액,21-20kg,,,155153626.0,155153625.95,209592110.2,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,금액,19-18kg,,,53649532.0,53649531.55,77204236.764,,
,이커머스,SOP,세탁기,26Y11M,26Y45W,금액,15kg↓,,,29875220.0,29875220.52,72590270.114,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,수량,,,,20.0,20.0,28.0,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,수량,25kg,,,358.0,358.0,481.0,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,수량,25kg,9시리즈,,87.0,65.0,114.0,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,수량,25kg,8시리즈,,227.0,103.0,279.0,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,수량,24kg,,,,,100.0,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,수량,24kg,8시리즈,,260.0,242.0,316.0,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,수량,23-22kg,,,5.0,5.0,8.0,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,수량,21-20kg,,,301.0,301.0,350.0,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,수량,19-18kg,,,156.0,156.0,192.0,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,수량,15kg↓,,,60.0,60.0,107.0,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,금액,,,,11128332.0,11128332.2,13151436.704,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,금액,25kg,,,205165803.0,205165803.53,611435026.31,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,금액,25kg,9시리즈,,207425996.0,152254545.42000002,389229685.75299996,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,금액,25kg,8시리즈,,448725946.0,204375885.7,808350518.5710001,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,금액,24kg,,,,,126350781.8,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,금액,24kg,8시리즈,,149753358.0,137340122.0,472784938.191,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,금액,23-22kg,,,2074379.0,2074379.0,7510705.632,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,금액,21-20kg,,,155153626.0,155153625.95,367788217.4,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,금액,19-18kg,,,53649532.0,53649531.55,134017152.72800002,,
,이커머스,SOP,세탁기,26Y11M,26Y46W,금액,15kg↓,,,29875220.0,29875220.52,109190313.018,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,수량,,,,20.0,20.0,28.0,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,수량,25kg,,,358.0,358.0,461.0,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,수량,25kg,9시리즈,,87.0,65.0,114.0,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,수량,25kg,8시리즈,,227.0,103.0,279.0,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,수량,24kg,,,,,10.0,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,수량,24kg,8시리즈,,260.0,242.0,316.0,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,수량,23-22kg,,,5.0,5.0,8.0,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,수량,21-20kg,,,301.0,301.0,350.0,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,수량,19-18kg,,,156.0,150.0,192.0,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,수량,15kg↓,,,60.0,60.0,107.0,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,금액,,,,11128332.0,11128332.2,13151436.704,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,금액,25kg,,,205165803.0,205165803.53,585869869.76,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,금액,25kg,9시리즈,,207425996.0,152254545.42000002,389229685.753,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,금액,25kg,8시리즈,,448725946.0,204375885.7,808350518.5710001,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,금액,24kg,,,,,12635078.18,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,금액,24kg,8시리즈,,149753358.0,137340122.0,472784938.191,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,금액,23-22kg,,,2074379.0,2074379.0,7510705.632,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,금액,21-20kg,,,155153626.0,155153625.95,367788217.4,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,금액,19-18kg,,,53649532.0,51747828.730000004,134017152.72800002,,
,이커머스,SOP,세탁기,26Y11M,26Y47W,금액,15kg↓,,,29875220.0,29875220.52,109190313.018,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,수량,,,,20.0,20.0,18.0,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,수량,25kg,,,358.0,358.0,431.0,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,수량,25kg,9시리즈,,87.0,65.0,75.0,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,수량,25kg,8시리즈,,227.0,103.0,185.0,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,수량,24kg,8시리즈,,260.0,220.0,210.0,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,수량,23-22kg,,,5.0,5.0,5.0,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,수량,21-20kg,,,301.0,301.0,350.0,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,수량,19-18kg,,,156.0,140.0,161.0,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,수량,15kg↓,,,60.0,60.0,71.0,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,금액,,,,11128332.0,11128332.2,8454495.024,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,금액,25kg,,,205165803.0,205165803.53,544315306.1899999,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,금액,25kg,9시리즈,,207425996.0,152254545.42000002,255973231.911,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,금액,25kg,8시리즈,,448725946.0,204375885.7,536003031.94699997,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,금액,24kg,8시리즈,,149753358.0,123737062.86000001,314140761.257,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,금액,23-22kg,,,2074379.0,2074379.0,4694191.02,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,금액,21-20kg,,,155153626.0,155153625.95,367788217.4,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,금액,19-18kg,,,53649532.0,48578324.03,112729063.86400001,,
,이커머스,SOP,세탁기,26Y11M,26Y48W,금액,15kg↓,,,29875220.0,29875220.52,72590270.114,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,수량,,,,3.0,3.0,3.52,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,수량,25kg,,,79.0,79.0,102.08,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,수량,25kg,9시리즈,,14.0,14.0,14.08,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,수량,25kg,8시리즈,,31.0,31.0,34.24,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,수량,24kg,8시리즈,,50.0,50.0,37.760000000000005,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,수량,23-22kg,,,1.0,1.0,0.96,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,수량,21-20kg,,,59.0,59.0,77.12,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,수량,19-18kg,,,28.0,28.0,45.440000000000005,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,수량,15kg↓,,,13.0,13.0,14.4,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,금액,,,,1827091.0,1827090.3599999999,1653323.471,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,금액,25kg,,,56357093.0,56357092.870000005,129128267.248,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,금액,25kg,9시리즈,,36009662.0,36009660.76,48149021.252,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,금액,25kg,8시리즈,,66040320.0,66040320.660000004,99204020.63499999,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,금액,24kg,8시리즈,,28609598.0,28609598.040000003,56475627.941,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,금액,23-22kg,,,446125.0,446125.25,901284.676,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,금액,21-20kg,,,35478884.0,35478884.010000005,80440353.223,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,금액,19-18kg,,,10326854.0,10326854.559999999,31619626.009,,
,이커머스,SOP,세탁기,26Y11M,26Y49WA,금액,15kg↓,,,6657773.0,6657773.16,14640017.161,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,수량,,,,14.0,14.0,7.48,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,수량,25kg,,,341.0,341.0,216.92000000000002,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,수량,25kg,9시리즈,,59.0,59.0,29.919999999999998,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,수량,25kg,8시리즈,,135.0,135.0,72.76,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,수량,24kg,8시리즈,,220.0,220.0,80.24000000000001,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,수량,23-22kg,,,4.0,4.0,2.04,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,수량,21-20kg,,,253.0,253.0,163.88,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,수량,19-18kg,,,119.0,119.0,96.56,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,수량,15kg↓,,,57.0,57.0,30.599999999999998,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,금액,,,,7838441.0,7838442.08,3513312.377,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,금액,25kg,,,243696052.0,243696052.36,274397567.90199995,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,금액,25kg,9시리즈,,147594143.0,147594143.81,102316670.16,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,금액,25kg,8시리즈,,287539931.0,287539930.42,210808543.849,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,금액,24kg,8시리즈,,126071032.0,126071031.97000001,120010709.379,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,금액,23-22kg,,,1784501.0,1784501.0,1915229.936,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,금액,21-20kg,,,152163059.0,152163058.95,170935750.599,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,금액,19-18kg,,,43482766.0,43482765.38,67191705.271,,
,이커머스,SOP,세탁기,26Y12M,26Y49WB,금액,15kg↓,,,29096055.0,29096055.16,31110036.469,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,수량,,,,17.0,17.0,11.0,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,수량,25kg,,,420.0,420.0,289.0,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,수량,25kg,9시리즈,,51.0,51.0,44.0,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,수량,25kg,8시리즈,,166.0,166.0,107.0,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,수량,24kg,8시리즈,,270.0,270.0,118.0,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,수량,23-22kg,,,5.0,5.0,3.0,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,수량,21-20kg,,,312.0,312.0,241.0,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,수량,19-18kg,,,147.0,147.0,142.0,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,수량,15kg↓,,,70.0,70.0,45.0,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,금액,,,,9665532.0,9665532.440000001,5166635.848,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,금액,25kg,,,300053146.0,300053145.23,370140420.38,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,금액,25kg,9시리즈,,127602835.0,127602835.19,150465691.41200003,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,금액,25kg,8시리즈,,353580251.0,353580251.08000004,310012564.48399997,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,금액,24kg,8시리즈,,154680630.0,154680630.01,176486337.32,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,금액,23-22kg,,,2230626.0,2230626.25,2816514.612,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,금액,21-20kg,,,187641943.0,187641942.96,251376103.822,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,금액,19-18kg,,,53809620.0,53809619.94,98811331.28,,
,이커머스,SOP,세탁기,26Y12M,26Y50W,금액,15kg↓,,,35753828.0,35753828.32,45750053.629999995,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,수량,,,,17.0,17.0,11.0,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,수량,25kg,,,420.0,420.0,321.0,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,수량,25kg,9시리즈,,51.0,51.0,44.0,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,수량,25kg,8시리즈,,166.0,166.0,107.0,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,수량,24kg,8시리즈,,270.0,270.0,118.0,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,수량,23-22kg,,,5.0,5.0,3.0,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,수량,21-20kg,,,312.0,312.0,241.0,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,수량,19-18kg,,,147.0,147.0,142.0,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,수량,15kg↓,,,70.0,70.0,45.0,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,금액,,,,9665532.0,9517070.23,5166635.848,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,금액,25kg,,,300053146.0,300053145.23,408031941.02,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,금액,25kg,9시리즈,,127602835.0,127602835.19,150465691.41200003,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,금액,25kg,8시리즈,,353580251.0,353580251.08000004,310012564.48399997,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,금액,24kg,8시리즈,,154680630.0,154680630.01,176486337.32,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,금액,23-22kg,,,2230626.0,2230626.25,2816514.612,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,금액,21-20kg,,,187641943.0,187641942.96,251376103.822,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,금액,19-18kg,,,53809620.0,53809619.94,98811331.28,,
,이커머스,SOP,세탁기,26Y12M,26Y51W,금액,15kg↓,,,35753828.0,35753828.32,45750053.629999995,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,수량,,,,,,11.0,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,수량,25kg,,,,,291.0,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,수량,25kg,9시리즈,,,,44.0,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,수량,25kg,8시리즈,,,,107.0,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,수량,24kg,8시리즈,,5.0,5.0,118.0,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,수량,23-22kg,,,,,3.0,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,수량,21-20kg,,,,,191.0,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,수량,19-18kg,,,1.0,1.0,44.0,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,수량,15kg↓,,,,,45.0,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,금액,,,,5159847.0,5011384.79,5166635.848,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,금액,25kg,,,,,371378866.73,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,금액,25kg,9시리즈,,,,150465691.41200003,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,금액,25kg,8시리즈,,,,310012564.48399997,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,금액,24kg,8시리즈,,3316982.0,3316982.1,176486337.32,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,금액,23-22kg,,,,,2816514.612,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,금액,21-20kg,,,,,199980100.822,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,금액,19-18kg,,,298588.0,298587.5,31597845.454,,
,이커머스,SOP,세탁기,26Y12M,26Y52W,금액,15kg↓,,,,,45750053.629999995,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,수량,,,,,,9.24,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,수량,25kg,,,,,244.44,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,수량,25kg,9시리즈,,,,36.96,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,수량,25kg,8시리즈,,,,89.88,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,수량,24kg,8시리즈,,,,99.12,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,수량,23-22kg,,,,,2.52,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,수량,21-20kg,,,,,160.44,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,수량,19-18kg,,,,,30.24,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,수량,15kg↓,,,,,37.800000000000004,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,금액,,,,5011385.0,,4339974.112,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,금액,25kg,,,,,311958248.053,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,금액,25kg,9시리즈,,,,126391180.787,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,금액,25kg,8시리즈,,,,260410554.166,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,금액,24kg,8시리즈,,,,148248523.348,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,금액,23-22kg,,,,,2365872.274,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,금액,21-20kg,,,,,167983284.69,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,금액,19-18kg,,,,,21893066.042,,
,이커머스,SOP,세탁기,26Y12M,26Y53WA,금액,15kg↓,,,,,38430045.049,,
,이커머스,SOP,건조기,26Y01M,26Y01WB,수량,,,,184.0,184.0,40.0,40.0,184.0
,이커머스,SOP,건조기,26Y01M,26Y01WB,수량,22kg,,,62.0,62.0,13.0,13.0,62.0
,이커머스,SOP,건조기,26Y01M,26Y01WB,수량,21kg,,,110.0,110.0,93.0,93.0,110.0
,이커머스,SOP,건조기,26Y01M,26Y01WB,수량,20kg,,,148.0,148.0,29.0,29.0,148.0
,이커머스,SOP,건조기,26Y01M,26Y01WB,금액,,,,88734105.07399999,88734105.07399999,32717081.1,32717081.1,88734105.074
,이커머스,SOP,건조기,26Y01M,26Y01WB,금액,22kg,,,30583938.286,30583938.286,17401545.7,17401545.7,30583938.286
,이커머스,SOP,건조기,26Y01M,26Y01WB,금액,21kg,,,52543739.612,52543739.612,99332674.10000001,99332674.10000001,52543739.612
,이커머스,SOP,건조기,26Y01M,26Y01WB,금액,20kg,,,86816280.154,86816280.154,34762993.1,34762993.1,86816280.154
,이커머스,SOP,건조기,26Y01M,26Y02W,수량,,,,18.0,18.0,111.0,111.0,18.0
,이커머스,SOP,건조기,26Y01M,26Y02W,수량,22kg,,,32.0,32.0,173.0,173.0,32.0
,이커머스,SOP,건조기,26Y01M,26Y02W,수량,21kg,,,309.0,309.0,365.0,365.0,309.0
,이커머스,SOP,건조기,26Y01M,26Y02W,수량,20kg,,,169.0,169.0,222.0,222.0,169.0
,이커머스,SOP,건조기,26Y01M,26Y02W,수량,20kg,8시리즈,,,,2.0,2.0,
,이커머스,SOP,건조기,26Y01M,26Y02W,금액,,,,26382113.891999997,26382113.891999997,101703974.9,101703974.9,26382113.892000005
,이커머스,SOP,건조기,26Y01M,26Y02W,금액,22kg,,,15785258.142,15785258.142,230915092.1,230915092.10000002,15785258.142
,이커머스,SOP,건조기,26Y01M,26Y02W,금액,21kg,,,159668687.03000003,159668687.03000003,389126864.5,389126864.5,159668687.02999997
,이커머스,SOP,건조기,26Y01M,26Y02W,금액,20kg,,,117546104.41,117546104.41,284920241.1,284920241.1000001,117546104.40999998
,이커머스,SOP,건조기,26Y01M,26Y02W,금액,20kg,8시리즈,,,,2700830.0,2700830.0,
,이커머스,SOP,건조기,26Y01M,26Y03W,수량,,,,136.0,136.0,131.0,131.0,136.0
,이커머스,SOP,건조기,26Y01M,26Y03W,수량,22kg,,,,,130.0,130.0,
,이커머스,SOP,건조기,26Y01M,26Y03W,수량,21kg,,,319.0,319.0,376.0,376.0,319.0
,이커머스,SOP,건조기,26Y01M,26Y03W,수량,20kg,,,155.0,155.0,205.0,205.0,155.0
,이커머스,SOP,건조기,26Y01M,26Y03W,수량,20kg,8시리즈,,3.0,3.0,2.0,2.0,3.0
,이커머스,SOP,건조기,26Y01M,26Y03W,수량,17kg,,,,,1.0,1.0,
,이커머스,SOP,건조기,26Y01M,26Y03W,금액,,,,76709530.48,76709530.48,114034099.3,114034099.3,76709530.48
,이커머스,SOP,건조기,26Y01M,26Y03W,금액,22kg,,,,,174195920.79999998,174195920.80000004,
,이커머스,SOP,건조기,26Y01M,26Y03W,금액,21kg,,,178775048.53399998,178775048.53399998,400621875.50000006,400621875.4999999,178775048.53399998
,이커머스,SOP,건조기,26Y01M,26Y03W,금액,20kg,,,87139567.909,87139567.909,257296358.00000003,257296358.00000006,87139567.90899996
,이커머스,SOP,건조기,26Y01M,26Y03W,금액,20kg,8시리즈,,2935579.631,2935579.631,2760683.2,2760683.2,2935579.631
,이커머스,SOP,건조기,26Y01M,26Y03W,금액,17kg,,,,,1057025.2,1057025.2,
,이커머스,SOP,건조기,26Y01M,26Y04W,수량,,,,308.0,308.0,144.0,144.0,308.0
,이커머스,SOP,건조기,26Y01M,26Y04W,수량,22kg,,,98.0,98.0,70.0,70.0,98.0
,이커머스,SOP,건조기,26Y01M,26Y04W,수량,21kg,,,265.0,265.0,375.0,375.0,265.0
,이커머스,SOP,건조기,26Y01M,26Y04W,수량,20kg,,,19.0,19.0,153.0,153.0,19.0
,이커머스,SOP,건조기,26Y01M,26Y04W,수량,20kg,8시리즈,,,,1.0,1.0,
,이커머스,SOP,건조기,26Y01M,26Y04W,수량,17kg,,,1.0,1.0,,,1.0
,이커머스,SOP,건조기,26Y01M,26Y04W,금액,,,,158436144.38599998,158436144.38599998,120974492.1,120974492.09999998,158436144.38599995
,이커머스,SOP,건조기,26Y01M,26Y04W,금액,22kg,,,48342354.051,48342354.051,94026897.8,94026897.80000001,48342354.051
,이커머스,SOP,건조기,26Y01M,26Y04W,금액,21kg,,,146138281.252,146138281.252,399055578.9,399055578.9,146138281.25200003
,이커머스,SOP,건조기,26Y01M,26Y04W,금액,20kg,,,13013726.992999999,13013726.992999999,186897703.29999998,186897703.29999998,13013726.992999999
,이커머스,SOP,건조기,26Y01M,26Y04W,금액,20kg,8시리즈,,,,1386925.1,1386925.1,
,이커머스,SOP,건조기,26Y01M,26Y04W,금액,17kg,,,659092.977,659092.977,,,659092.977
,이커머스,SOP,건조기,26Y01M,26Y05WA,수량,,,,162.0,162.0,107.0,107.0,162.0
,이커머스,SOP,건조기,26Y01M,26Y05WA,수량,22kg,,,7.0,7.0,148.0,148.0,7.0
,이커머스,SOP,건조기,26Y01M,26Y05WA,수량,21kg,,,396.0,396.0,218.0,218.0,396.0
,이커머스,SOP,건조기,26Y01M,26Y05WA,수량,20kg,,,85.0,85.0,176.0,176.0,85.0
,이커머스,SOP,건조기,26Y01M,26Y05WA,수량,20kg,8시리즈,,1.0,1.0,,,1.0
,이커머스,SOP,건조기,26Y01M,26Y05WA,금액,,,,93841712.27199998,93841712.27199998,90339218.19999999,90339218.19999999,93841712.27200001
,이커머스,SOP,건조기,26Y01M,26Y05WA,금액,22kg,,,3453025.8419999997,3453025.8419999997,198255605.89999998,198255605.9,3453025.8419999997
,이커머스,SOP,건조기,26Y01M,26Y05WA,금액,21kg,,,195321606.94,195321606.94,233352887.9,233352887.90000007,195321606.94
,이커머스,SOP,건조기,26Y01M,26Y05WA,금액,20kg,,,79381844.426,79381844.426,218600834.1,218600834.09999996,79381844.426
,이커머스,SOP,건조기,26Y01M,26Y05WA,금액,20kg,8시리즈,,996006.391,996006.391,,,996006.391
,이커머스,SOP,건조기,26Y02M,26Y06W,수량,,,,103.0,103.0,133.0,133.0,103.0
,이커머스,SOP,건조기,26Y02M,26Y06W,수량,22kg,,,177.0,177.0,158.0,158.0,177.0
,이커머스,SOP,건조기,26Y02M,26Y06W,수량,21kg,,,500.0,500.0,293.0,293.0,500.0
,이커머스,SOP,건조기,26Y02M,26Y06W,수량,20kg,,,141.0,141.0,208.0,208.0,141.0
,이커머스,SOP,건조기,26Y02M,26Y06W,수량,20kg,8시리즈,,1.0,1.0,1.0,1.0,1.0
,이커머스,SOP,건조기,26Y02M,26Y06W,수량,17kg,,,1.0,1.0,1.0,1.0,1.0
,이커머스,SOP,건조기,26Y02M,26Y06W,금액,,,,70821119.37200001,70821119.37200001,108911652.3,108911652.3,70821119.372
,이커머스,SOP,건조기,26Y02M,26Y06W,금액,22kg,,,173981551.51300004,173981551.51300004,211753813.7,211753813.7,173981551.51300004
,이커머스,SOP,건조기,26Y02M,26Y06W,금액,21kg,,,282867887.58900005,282867887.58900005,314306532.1,314306532.1000001,282867887.58900005
,이커머스,SOP,건조기,26Y02M,26Y06W,금액,20kg,,,133991558.39100002,133991558.39100002,258819156.2,258819156.20000002,133991558.391
