Unnamed: 0,영업팀,영업그룹,파트,대표거래선,기준품목,월(AB),주(AB),메져_구분,SMSS_ATTR01,SMSS_ATTR02,SMSS_ATTR03,◆_AP1_S/I FCST_예상,◆_AP1_RTF_예상,◆_AP1_S/O FCST_예상,◆_실판매_모바일/유통직판 포함,◆_매출
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y22WB,수량,대용량,,,,,2.0,2.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y22WB,수량,3벌,,,,,2.0,2.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y22WB,금액,대용량,,,,,2270480.0,2270480.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y22WB,금액,3벌,,,,,1998000.0,1998000.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y23W,수량,대용량,,,,,22.0,22.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y23W,수량,3벌,,,,,14.0,14.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y23W,금액,대용량,,,,,24980970.0,24980970.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y23W,금액,3벌,,,,,13986000.0,13986000.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y24W,수량,대용량,,,,,34.0,34.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y24W,수량,3벌,,,,,21.0,21.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y24W,금액,대용량,,,,,38609560.0,38609560.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y24W,금액,3벌,,,,,20949000.0,20949000.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y25W,수량,대용량,,,-1.0,-1.0,12.0,12.0,-1.0
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y25W,수량,3벌,,,,,15.0,15.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y25W,금액,대용량,,,-774058.866,-774058.866,13767480.0,13767480.0,-774058.866
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y25W,금액,3벌,,,,,14985000.0,14985000.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y26W,수량,대용량,,,,,13.0,13.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y26W,수량,3벌,,,60.0,60.0,17.0,17.0,60.0
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y26W,금액,대용량,,,,,15282640.0,15282640.0,
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y26W,금액,3벌,,,42188418.0,42188418.0,16983000.0,16983000.0,42188418.0
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y27WA,수량,대용량,,,69.0,69.0,2.0,2.0,69.0
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y27WA,수량,3벌,,,30.0,30.0,1.0,1.0,30.0
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y27WA,금액,대용량,,,53410061.775,53410061.775,2565320.0,2565320.0,53410061.775
,이커머스,쿠팡,,,의류청정기,25Y06M,25Y27WA,금액,3벌,,,21094209.0,21094209.0,999000.0,999000.0,21094209.0
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y27WB,수량,대용량,,,,,61.0,61.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y27WB,수량,3벌,,,,,10.0,10.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y27WB,금액,대용량,,,,,65247320.0,65247320.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y27WB,금액,3벌,,,,,10120000.0,10120000.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y28W,수량,대용량,,,,,25.0,25.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y28W,수량,3벌,,,,,11.0,11.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y28W,금액,대용량,,,,,29038190.0,29038190.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y28W,금액,3벌,,,,,12419000.0,12419000.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y29W,수량,대용량,,,,,61.0,61.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y29W,수량,3벌,,,,,21.0,21.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y29W,금액,대용량,,,,,70079200.0,70079200.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y29W,금액,3벌,,,,,23059000.0,23059000.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y30W,수량,대용량,,,,,14.0,14.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y30W,수량,3벌,,,,,12.0,12.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y30W,금액,대용량,,,,,15996120.0,15996120.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y30W,금액,3벌,,,,,12944300.0,12944300.0,
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y31WA,수량,대용량,,,65.0,65.0,14.0,14.0,65.0
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y31WA,수량,3벌,,,125.0,125.0,6.0,6.0,125.0
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y31WA,금액,대용량,,,44982097.875,44982097.875,16016420.0,16016420.0,44982097.875
,이커머스,쿠팡,,,의류청정기,25Y07M,25Y31WA,금액,3벌,,,77932158.75,77932158.75,6388610.0,6388610.0,77932158.75
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y31WB,수량,대용량,,,-1.0,-1.0,10.0,10.0,-1.0
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y31WB,수량,3벌,,,,,1.0,1.0,
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y31WB,금액,대용량,,,-1111800.0,-1111800.0,11284780.0,11284780.0,-1111800.0
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y31WB,금액,3벌,,,,,1046350.0,1046350.0,
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y32W,수량,대용량,,,,,33.0,33.0,
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y32W,수량,3벌,,,,,5.0,5.0,
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y32W,금액,대용량,,,,,37419740.0,37419740.0,
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y32W,금액,3벌,,,,,5257950.0,5257950.0,
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y33W,수량,대용량,,,,,56.0,56.0,
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y33W,수량,3벌,,,,,8.0,8.0,
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y33W,금액,대용량,,,,,63649750.0,63649750.0,
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y33W,금액,3벌,,,,,8443920.0,8443920.0,
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y34W,수량,대용량,,,66.0,66.0,50.0,50.0,66.0
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y34W,수량,3벌,,,,,6.0,6.0,
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y34W,금액,대용량,,,59516650.373,59516650.373,56758660.0,56758660.0,59516650.373
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y34W,금액,3벌,,,,,6392940.0,6392940.0,
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y35W,수량,대용량,,,102.0,102.0,30.0,30.0,102.0
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y35W,수량,3벌,,,,,8.0,8.0,
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y35W,금액,대용량,,,91980277.85000001,91980277.85000001,33802830.0,33802830.0,91980277.85000001
,이커머스,쿠팡,,,의류청정기,25Y08M,25Y35W,금액,3벌,,,,,8355120.0,8355120.0,
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y36W,수량,대용량,,,,,56.0,56.0,
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y36W,수량,3벌,,,1.0,1.0,42.0,42.0,1.0
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y36W,금액,대용량,,,,,63187710.0,63187710.0,
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y36W,금액,3벌,,,919597.026,919597.026,35749820.0,35749820.0,919597.026
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y37W,수량,대용량,,,26.0,26.0,91.0,91.0,26.0
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y37W,수량,3벌,,,,,34.0,34.0,
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y37W,금액,대용량,,,23907344.924000002,23907344.924000002,102684510.0,102684510.0,23907344.924000002
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y37W,금액,3벌,,,,,30572000.0,30572000.0,
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y38W,수량,대용량,,,50.0,50.0,38.0,38.0,50.0
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y38W,수량,3벌,,,,,13.0,13.0,
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y38W,금액,대용량,,,45975663.315,45975663.315,42882240.0,42882240.0,45975663.315
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y38W,금액,3벌,,,,,13374800.0,13374800.0,
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y39W,수량,대용량,,,54.0,54.0,68.0,68.0,54.0
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y39W,수량,3벌,,,,,43.0,43.0,
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y39W,금액,대용량,,,49653716.38,49653716.38,76729470.0,76729470.0,49653716.38
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y39W,금액,3벌,,,,,43495360.0,43495360.0,
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y40WA,수량,대용량,,,75.0,75.0,15.0,15.0,75.0
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y40WA,수량,3벌,,,7.0,7.0,4.0,4.0,7.0
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y40WA,금액,대용량,,,68963494.973,68963494.973,16927200.0,16927200.0,68963494.973
,이커머스,쿠팡,,,의류청정기,25Y09M,25Y40WA,금액,3벌,,,5798732.31,5798732.31,4206080.0,4206080.0,5798732.31
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y40WB,수량,대용량,,,,,34.0,34.0,
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y40WB,수량,3벌,,,,,10.0,10.0,
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y40WB,금액,대용량,,,,,38361040.0,38361040.0,
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y40WB,금액,3벌,,,,,10705000.0,10705000.0,
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y41W,수량,대용량,,,,,29.0,29.0,
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y41W,수량,3벌,,,,,14.0,14.0,
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y41W,금액,대용량,,,,,32725920.0,32725920.0,
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y41W,금액,3벌,,,,,14887000.0,14887000.0,
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y42W,수량,대용량,,,100.0,100.0,84.0,84.0,100.0
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y42W,수량,3벌,,,24.0,24.0,6.0,6.0,24.0
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y42W,금액,대용량,,,85260464.19,85260464.19,93240770.0,93240770.0,85260464.19
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y42W,금액,3벌,,,18448279.2,18448279.2,6696960.0,6696960.0,18448279.2
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y43W,수량,대용량,,,50.0,50.0,72.0,72.0,50.0
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y43W,수량,3벌,,,,,12.0,12.0,
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y43W,금액,대용량,,,42630232.095,42630232.095,79219440.0,79219440.0,42630232.095
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y43W,금액,3벌,,,,,13069000.0,13069000.0,
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y44WA,수량,대용량,,,82.0,82.0,50.0,50.0,82.0
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y44WA,수량,3벌,,,,,10.0,10.0,
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y44WA,금액,대용량,,,69913580.636,69913580.636,55013500.0,55013500.0,69913580.636
,이커머스,쿠팡,,,의류청정기,25Y10M,25Y44WA,금액,3벌,,,,,10898000.0,10898000.0,
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y44WB,수량,대용량,,,,,14.0,14.0,
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y44WB,수량,3벌,,,,,36.0,36.0,
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y44WB,금액,대용량,,,,,15375570.0,15375570.0,
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y44WB,금액,3벌,,,,,32045850.0,32045850.0,
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y45W,수량,대용량,,,100.0,100.0,81.0,81.0,100.0
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y45W,수량,3벌,,,,,46.0,46.0,
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y45W,금액,대용량,,,99412198.29,99412198.29,89065450.0,89065450.0,99412198.29
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y45W,금액,3벌,,,,,40578060.0,40578060.0,
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y46W,수량,대용량,,,48.0,48.0,34.0,34.0,48.0
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y46W,수량,3벌,,,53.0,53.0,8.0,8.0,53.0
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y46W,금액,대용량,,,47717855.179,47717855.179,39670060.0,39670060.0,47717855.179
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y46W,금액,3벌,,,47468650.230000004,47468650.230000004,9131340.0,9131340.0,47468650.230000004
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y47W,수량,대용량,,,,,40.0,40.0,
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y47W,수량,3벌,,,,,7.0,7.0,
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y47W,금액,대용량,,,,,51512860.0,51512860.0,
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y47W,금액,3벌,,,,,8273550.0,8273550.0,
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y48W,수량,대용량,,,,,34.0,34.0,
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y48W,수량,3벌,,,,,6.0,6.0,
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y48W,금액,대용량,,,,,38560080.0,38560080.0,
,이커머스,쿠팡,,,의류청정기,25Y11M,25Y48W,금액,3벌,,,,,7111080.0,7111080.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y49W,수량,대용량,,,,,29.0,29.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y49W,수량,3벌,,,,,17.0,17.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y49W,금액,대용량,,,,,32545300.0,32545300.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y49W,금액,3벌,,,,,19215920.0,19215920.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y50W,수량,대용량,,,,,1.0,1.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y50W,수량,3벌,,,,,14.0,14.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y50W,금액,대용량,,,,,1143950.0,1143950.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y50W,금액,3벌,,,,,17097540.0,17097540.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y51W,수량,대용량,,,,,-1.0,-1.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y51W,수량,3벌,,,39.0,39.0,16.0,16.0,39.0
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y51W,금액,대용량,,,,,-1133510.0,-1133510.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y51W,금액,3벌,,,-22543796.339999996,-22543796.339999996,19984310.0,19984310.0,-22543796.339999996
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y52W,수량,대용량,,,,,-1.0,-1.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y52W,수량,3벌,,,25.0,25.0,9.0,9.0,25.0
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y52W,금액,대용량,,,,,-1133510.0,-1133510.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,25Y52W,금액,3벌,,,-14451151.5,-14451151.5,11222190.0,11222190.0,-14451151.5
,이커머스,쿠팡,,,의류청정기,25Y12M,26Y01WA,수량,대용량,,,,,0.0,0.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,26Y01WA,수량,3벌,,,,,6.0,6.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,26Y01WA,금액,대용량,,,,,0.0,0.0,
,이커머스,쿠팡,,,의류청정기,25Y12M,26Y01WA,금액,3벌,,,,,7182220.0,7182220.0,
,이커머스,쿠팡,,,신발관리기,25Y01M,25Y02W,수량,3켤레,,,,,1.0,1.0,
,이커머스,쿠팡,,,신발관리기,25Y01M,25Y02W,금액,3켤레,,,,,920000.0,920000.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,수량,전자레인지,23L,,,,1306.0,1306.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,수량,전자레인지,23L,BESPOKE 일반,,,444.0,444.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,수량,큐커 오븐,35L,BESPOKE 일반,,,2.0,2.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,수량,큐커 오븐,32L,BESPOKE 일반,,,9.0,9.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,수량,인덕션,1구,,,,446.0,446.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,수량,인덕션,2구,,,,21.0,21.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,수량,인덕션,3구이상,,-2.0,-2.0,69.0,69.0,-2.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,수량,인덕션,3구이상,BESPOKE 일반,,,106.0,106.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,수량,빌트인,8인용,BESPOKE 일반,,,1.0,1.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,수량,빌트인,12인용,,,,12.0,12.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,수량,빌트인,12인용,BESPOKE 일반,,,16.0,16.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,수량,빌트인,14인용,BESPOKE 일반,-1.0,-1.0,87.0,87.0,-1.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,수량,프리스탠딩,6인용,BESPOKE 일반,,,148.0,148.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,금액,전자레인지,23L,,,,152513860.0,152513860.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,금액,전자레인지,23L,BESPOKE 일반,,,75473170.0,75473170.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,금액,큐커 오븐,35L,BESPOKE 일반,,,1431720.0,1431720.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,금액,큐커 오븐,32L,BESPOKE 일반,,,3951000.0,3951000.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,금액,인덕션,1구,,,,57442290.0,57442290.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,금액,인덕션,2구,,,,10479000.0,10479000.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,금액,인덕션,3구이상,,-1497545.0,-1497545.0,48437200.0,48437200.0,-1497545.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,금액,인덕션,3구이상,BESPOKE 일반,,,84198360.0,84198360.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,금액,빌트인,8인용,BESPOKE 일반,,,523296.05,523296.05,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,금액,빌트인,12인용,,,,8378026.08,8378026.08,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,금액,빌트인,12인용,BESPOKE 일반,,,11873546.9,11873546.9,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,금액,빌트인,14인용,BESPOKE 일반,-599495.853,-599495.853,72822515.55,72822515.55000001,-599495.853
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,금액,도어패널,14인용,BESPOKE 일반,-36364.0,-36364.0,3002651.0300000003,3002651.0299999993,-36364.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,금액,설치코드,,,,,12176424.36,12176424.36,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y01WB,금액,프리스탠딩,6인용,BESPOKE 일반,,,78401820.0,78401820.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,수량,전자레인지,23L,,,,1900.0,1900.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,수량,전자레인지,23L,BESPOKE 일반,110.0,110.0,391.0,391.0,110.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,수량,큐커 오븐,35L,BESPOKE 일반,,,0.0,0.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,수량,큐커 오븐,32L,BESPOKE 일반,,,50.0,50.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,수량,인덕션,1구,,,,353.0,353.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,수량,인덕션,2구,,,,75.0,75.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,수량,인덕션,3구이상,,-2.0,-2.0,129.0,129.0,-2.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,수량,인덕션,3구이상,BESPOKE 일반,-3.0,-3.0,286.0,286.0,-3.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,수량,인덕션,3구이상,BESPOKE 프리미엄,2.0,2.0,1.0,1.0,2.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,수량,빌트인,8인용,BESPOKE 일반,,,1.0,1.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,수량,빌트인,12인용,,-1.0,-1.0,36.0,36.0,-1.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,수량,빌트인,12인용,BESPOKE 일반,,,3.0,3.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,수량,빌트인,14인용,BESPOKE 일반,,,121.0,121.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,수량,프리스탠딩,12인용,BESPOKE 일반,,,2.0,2.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,수량,프리스탠딩,6인용,BESPOKE 일반,59.0,59.0,494.0,494.0,59.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,전자레인지,23L,,,,210067710.0,210067710.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,전자레인지,23L,BESPOKE 일반,15308077.748,15308077.748,64053910.0,64053910.0,15308077.748
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,큐커 오븐,35L,BESPOKE 일반,,,-50860.0,-50860.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,큐커 오븐,32L,BESPOKE 일반,,,19401300.0,19401300.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,인덕션,1구,,,,45502560.0,45502560.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,인덕션,2구,,,,36859440.0,36859440.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,인덕션,3구이상,,-1189090.0,-1189090.0,91080800.0,91080800.0,-1189090.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,인덕션,3구이상,BESPOKE 일반,-2264190.177,-2264190.177,228746040.0,228746040.0,-2264190.177
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,인덕션,3구이상,BESPOKE 프리미엄,1964892.96,1964892.96,1038990.0,1038990.0,1964892.96
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,빌트인,8인용,BESPOKE 일반,,,545135.06,545135.06,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,빌트인,12인용,,-444093.708,-444093.708,25134078.259999998,25134078.259999998,-444093.708
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,빌트인,12인용,BESPOKE 일반,,,2066138.7,2066138.7,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,빌트인,14인용,BESPOKE 일반,,,96374932.28999999,96374932.28999999,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,도어패널,14인용,BESPOKE 일반,,,4052130.39,4052130.3899999983,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,설치코드,,,,,15384380.639999999,15384380.639999999,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,프리스탠딩,12인용,BESPOKE 일반,,,1785984.66,1785984.66,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y02W,금액,프리스탠딩,6인용,BESPOKE 일반,30082595.637000002,30082595.637000002,263562780.0,263562780.0,30082595.637000002
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,수량,전자레인지,23L,,1792.0,1792.0,1451.0,1451.0,1792.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,수량,전자레인지,23L,BESPOKE 일반,,,264.0,264.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,수량,큐커 오븐,35L,BESPOKE 일반,,,12.0,12.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,수량,큐커 오븐,32L,BESPOKE 일반,1.0,1.0,44.0,44.0,1.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,수량,인덕션,1구,,360.0,360.0,414.0,414.0,360.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,수량,인덕션,2구,,-1.0,-1.0,33.0,33.0,-1.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,수량,인덕션,3구이상,,,,-1.0,-1.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,수량,인덕션,3구이상,BESPOKE 일반,100.0,100.0,149.0,149.0,100.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,수량,인덕션,3구이상,BESPOKE 프리미엄,,,0.0,0.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,수량,빌트인,12인용,,,,49.0,49.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,수량,빌트인,12인용,BESPOKE 일반,,,3.0,3.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,수량,빌트인,14인용,BESPOKE 일반,-2.0,-2.0,128.0,128.0,-2.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,수량,프리스탠딩,12인용,BESPOKE 일반,,,0.0,0.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,수량,프리스탠딩,6인용,BESPOKE 일반,35.0,35.0,294.0,294.0,35.0
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,금액,전자레인지,23L,,169437643.395,169437643.395,167648410.0,167648410.0,169437643.395
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,금액,전자레인지,23L,BESPOKE 일반,,,44462850.0,44462850.0,
,이커머스,쿠팡,,,조리기기,25Y01M,25Y03W,금액,큐커 오븐,35L,BESPOKE 일반,,,6300000.0,6300000.0,
